loan_id,customer_id,loan_type,loan_amount,interest_rate,emi,status,is_active
L02732,C01552,Personal Loan,4849730,12.18,44135,Closed,0
L02733,C00889,Home Loan,2310858,11.88,48097,Active,1
L02734,C01512,Business Loan,4725056,11.09,17754,Closed,0
L02735,C01111,Gold Loan,3816989,7.29,33806,Active,1
L02736,C00156,Car Loan,778227,10.73,20317,Closed,0
L02737,C01972,Car Loan,2222556,12.57,7069,Active,1
L02738,C00651,Car Loan,2146054,11.5,46964,Active,1
L02739,C00261,Personal Loan,3551977,9.09,15174,Active,1
L02740,C00319,Education Loan,1436253,9.08,23196,Closed,0
L02741,C01789,Home Loan,1910223,10.53,16683,Closed,0
L02742,C00986,Education Loan,2398910,13.71,41316,Closed,0
L02743,C00376,Gold Loan,1623473,8.06,23915,Active,1
L02744,C01492,Education Loan,4037626,11.52,53830,Active,1
L02745,C00323,Gold Loan,3499629,12.31,7137,Closed,0
L02746,C00590,Business Loan,2193513,8.69,25543,Active,1
L02747,C00588,Car Loan,2453804,12.08,29515,Active,1
L02748,C00799,Home Loan,2758308,9.4,35980,Closed,0
L02749,C01830,Car Loan,2984346,10.79,25161,Active,1
L02750,C01504,Gold Loan,4491013,10.96,7090,Active,1
L02751,C01907,Car Loan,4007224,10.21,19518,Closed,0
L02752,C01526,Business Loan,4892286,9.45,59747,Closed,0
L02753,C00434,Gold Loan,930100,7.87,59601,Active,1
L02754,C00457,Home Loan,4520389,12.74,12495,Active,1
L02755,C01842,Personal Loan,928207,12.99,53434,Closed,0
L02756,C00208,Gold Loan,3845337,9.94,26361,Active,1
L02757,C01556,Business Loan,3871762,8.45,47490,Active,1
L02758,C01310,Home Loan,1291551,12.55,46401,Active,1
L02759,C00448,Home Loan,1253611,10.06,55881,Active,1
L02760,C01338,Business Loan,851130,7.01,6620,Closed,0
L02761,C00581,Business Loan,4634370,10.84,45825,Closed,0
L02762,C00155,Home Loan,3038518,8.79,22117,Active,1
L02763,C00562,Personal Loan,4715129,13.15,6752,Closed,0
L02764,C00838,Education Loan,2824535,10.63,45970,Active,1
L02765,C00645,Personal Loan,2131452,13.66,27774,Active,1
L02766,C00300,Personal Loan,2070825,13.55,16816,Closed,0
L02767,C00566,Education Loan,4856754,9.45,40184,Closed,0
L02768,C00883,Car Loan,4773520,13.33,12407,Active,1
L02769,C00743,Car Loan,4437325,10.9,26736,Active,1
L02770,C00958,Personal Loan,1310593,9.58,42399,Active,1
L02771,C00838,Personal Loan,527683,13.08,34236,Active,1
L02772,C00851,Business Loan,1129067,9.55,16763,Active,1
L02773,C00082,Business Loan,3445661,9.93,32629,Active,1
L02774,C00697,Home Loan,4134298,7.08,11866,Active,1
L02775,C00026,Business Loan,2434513,7.32,26943,Active,1
L02776,C00267,Personal Loan,4067951,7.89,23472,Closed,0
L02777,C01214,Business Loan,1927630,13.17,35437,Closed,0
L02778,C01035,Education Loan,4287224,12.76,34683,Active,1
L02779,C00560,Home Loan,2996409,8.63,28948,Closed,0
L02780,C01421,Education Loan,3734385,10.19,3798,Active,1
L02781,C01792,Education Loan,1642256,10.1,56538,Closed,0
L02782,C01920,Education Loan,1237663,10.89,5565,Active,1
L02783,C00838,Education Loan,1077731,11.96,40685,Closed,0
L02784,C01402,Education Loan,3146926,12.78,8780,Active,1
L02785,C00396,Car Loan,4102796,10.68,14426,Active,1
L02786,C01311,Business Loan,2330049,13.82,43092,Closed,0
L02787,C01916,Home Loan,4597938,8.54,6193,Closed,0
L02788,C00311,Education Loan,1230868,11.37,47302,Active,1
L02789,C00812,Car Loan,2641558,7.51,38310,Closed,0
L02790,C01628,Education Loan,3742437,13.53,22221,Closed,0
L02791,C01168,Gold Loan,4799645,8.93,35849,Active,1
L02792,C00777,Business Loan,94075,10.79,56889,Active,1
L02793,C01201,Personal Loan,1444141,7.14,42217,Closed,0
L02794,C00584,Car Loan,4468948,12.36,7262,Closed,0
L02795,C01703,Car Loan,3027348,13.72,56394,Closed,0
L02796,C01710,Gold Loan,1980581,11.21,7346,Active,1
L02797,C01565,Car Loan,2747242,7.97,24034,Active,1
L02798,C01846,Home Loan,1664439,7.36,40735,Closed,0
L02799,C01890,Personal Loan,4039620,13.08,6323,Active,1
L02800,C00964,Business Loan,4025910,7.39,16036,Active,1
L02801,C00273,Home Loan,2891517,13.12,35827,Active,1
L02802,C01289,Education Loan,1796679,7.28,49297,Active,1
L02803,C01047,Car Loan,4452089,12.14,31124,Closed,0
L02804,C00556,Personal Loan,3276123,7.16,36020,Active,1
L02805,C00495,Education Loan,1202902,12.15,47959,Active,1
L02806,C01910,Education Loan,2706080,7.04,59022,Active,1
L02807,C01409,Business Loan,2512347,12.0,33456,Active,1
L02808,C01095,Business Loan,4387476,7.09,46818,Closed,0
L02809,C01380,Business Loan,2947342,7.5,18232,Active,1
L02810,C01199,Home Loan,2361122,8.14,29632,Closed,0
L02811,C00411,Home Loan,3797488,8.77,55445,Closed,0
L02812,C01516,Personal Loan,4568004,13.82,22430,Closed,0
L02813,C01716,Home Loan,560139,13.29,51861,Closed,0
L02814,C01124,Gold Loan,879446,8.2,32943,Closed,0
L02815,C01270,Home Loan,4002571,9.97,58801,Closed,0
L02816,C01956,Business Loan,4685932,10.56,17432,Active,1
L02817,C00839,Gold Loan,1266245,10.38,22253,Active,1
L02818,C00584,Gold Loan,1047911,10.65,52898,Closed,0
L02819,C00853,Personal Loan,2042710,8.66,16520,Active,1
L02820,C00226,Education Loan,4233928,8.26,6072,Active,1
L02821,C00481,Education Loan,1228804,13.45,47561,Closed,0
L02822,C01315,Education Loan,545462,12.17,41312,Closed,0
L02823,C00244,Gold Loan,3051189,13.81,15818,Active,1
L02824,C01001,Car Loan,2794754,9.57,42281,Active,1
L02825,C01301,Home Loan,1711150,9.45,59883,Active,1
L02826,C01311,Home Loan,3125165,13.36,45374,Active,1
L02827,C01748,Business Loan,1697633,11.07,11614,Active,1
L02828,C00852,Personal Loan,68307,13.58,16485,Active,1
L02829,C01018,Business Loan,2013592,11.39,7343,Closed,0
L02830,C01612,Car Loan,1287870,12.09,21050,Closed,0
L02831,C00207,Personal Loan,3010394,11.52,35011,Active,1
L02832,C01730,Gold Loan,1441825,8.32,54231,Active,1
L02833,C01403,Education Loan,293368,12.78,6375,Active,1
L02834,C01391,Gold Loan,3169093,9.82,47289,Active,1
L02835,C00179,Car Loan,230474,13.01,50638,Active,1
L02836,C00717,Personal Loan,468421,13.95,55828,Active,1
L02837,C01656,Car Loan,513956,8.12,58254,Closed,0
L02838,C00148,Education Loan,4150533,10.82,9642,Active,1
L02839,C01693,Gold Loan,4351606,11.13,19081,Active,1
L02840,C00449,Car Loan,3179539,8.8,46354,Active,1
L02841,C01553,Gold Loan,1774270,11.69,8588,Closed,0
L02842,C01394,Education Loan,4385952,7.77,28447,Active,1
L02843,C01638,Home Loan,2350723,13.67,34137,Closed,0
L02844,C00744,Gold Loan,3672120,9.37,57484,Active,1
L02845,C00979,Education Loan,1315576,7.47,19678,Active,1
L02846,C00837,Personal Loan,2676111,7.39,12119,Active,1
L02847,C00582,Personal Loan,741383,13.35,27723,Active,1
L02848,C00250,Car Loan,631027,13.87,51994,Closed,0
L02849,C01963,Car Loan,2747887,9.36,35989,Active,1
L02850,C00014,Home Loan,4854125,8.78,7215,Active,1
L02851,C01612,Car Loan,2176967,9.52,27597,Active,1
L02852,C01222,Car Loan,3468789,9.33,54310,Closed,0
L02853,C00006,Business Loan,1326745,8.52,36527,Closed,0
L02854,C01246,Business Loan,2017120,12.63,14995,Active,1
L02855,C00348,Gold Loan,2095468,11.98,31904,Closed,0
L02856,C01720,Home Loan,4674309,10.98,27289,Active,1
L02857,C01776,Car Loan,1279553,9.48,53736,Active,1
L02858,C01017,Home Loan,1071468,8.35,49394,Closed,0
L02859,C01026,Business Loan,815513,11.75,10913,Closed,0
L02860,C00767,Car Loan,1180104,8.85,40763,Active,1
L02861,C01764,Home Loan,4287202,10.31,16373,Active,1
L02862,C01556,Home Loan,3441091,7.64,39421,Active,1
L02863,C00633,Home Loan,919009,11.92,14885,Active,1
L02864,C01353,Personal Loan,3279720,7.86,41682,Active,1
L02865,C00871,Gold Loan,1043096,7.34,54602,Active,1
L02866,C01486,Business Loan,3320554,10.3,30420,Closed,0
L02867,C00899,Business Loan,261706,8.36,40445,Active,1
L02868,C00215,Education Loan,2003342,12.05,17099,Closed,0
L02869,C01114,Personal Loan,3123903,9.54,23446,Active,1
L02870,C01110,Car Loan,3739543,9.1,34955,Active,1
L02871,C01006,Education Loan,949349,9.24,29866,Closed,0
L02872,C01069,Business Loan,3206682,8.77,12999,Active,1
L02873,C01461,Car Loan,3339453,11.11,18251,Active,1
L02874,C01659,Business Loan,894602,9.28,37928,Closed,0
L02875,C00004,Business Loan,1701188,11.92,45289,Active,1
L02876,C00795,Personal Loan,2159951,8.37,42262,Active,1
L02877,C00883,Personal Loan,213469,12.69,36581,Active,1
L02878,C00516,Home Loan,984718,12.64,25762,Active,1
L02879,C00144,Education Loan,1789443,10.78,6324,Active,1
L02880,C01350,Business Loan,3780331,8.67,16480,Active,1
L02881,C00584,Education Loan,876307,9.4,13643,Closed,0
L02882,C01141,Business Loan,3393182,12.37,57202,Active,1
L02883,C01259,Home Loan,1643219,7.72,28408,Closed,0
L02884,C01593,Personal Loan,4413460,7.72,38354,Closed,0
L02885,C01320,Business Loan,2150356,7.26,18846,Closed,0
L02886,C00469,Home Loan,4845388,7.14,54556,Closed,0
L02887,C01286,Education Loan,1829912,8.93,43545,Closed,0
L02888,C01449,Education Loan,2899679,11.79,56468,Closed,0
L02889,C00125,Home Loan,2815968,12.01,50808,Closed,0
L02890,C01893,Personal Loan,1167471,13.62,44170,Closed,0
L02891,C00082,Business Loan,3134967,9.62,32835,Active,1
L02892,C00072,Home Loan,2743943,11.86,30198,Active,1
L02893,C01135,Business Loan,3675038,8.91,23543,Active,1
L02894,C01725,Business Loan,1528398,7.22,38351,Closed,0
L02895,C01002,Education Loan,3840201,11.87,13728,Closed,0
L02896,C01893,Gold Loan,2166312,12.11,7545,Closed,0
L02897,C00453,Gold Loan,67500,13.77,10057,Active,1
L02898,C01439,Education Loan,522986,12.63,15672,Closed,0
L02899,C00820,Personal Loan,483338,13.81,29832,Active,1
L02900,C01018,Personal Loan,2218630,13.7,21253,Closed,0
L02901,C01908,Home Loan,4803967,11.07,53018,Closed,0
L02902,C00964,Car Loan,3109056,7.09,7245,Closed,0
L02903,C00298,Personal Loan,1351500,13.26,26371,Active,1
L02904,C00891,Gold Loan,2963171,11.72,26888,Closed,0
L02905,C01417,Gold Loan,3775497,13.62,32099,Closed,0
L02906,C01824,Gold Loan,4360908,7.86,13662,Active,1
L02907,C00075,Car Loan,3568002,12.88,47983,Closed,0
L02908,C00709,Personal Loan,458004,12.25,19517,Active,1
L02909,C00988,Gold Loan,2383265,8.39,42031,Active,1
L02910,C01088,Education Loan,1374291,13.2,32450,Active,1
L02911,C00974,Gold Loan,3082102,11.24,17064,Active,1
L02912,C00721,Business Loan,1527293,9.0,15777,Closed,0
L02913,C00514,Business Loan,1136310,8.73,12856,Active,1
L02914,C00199,Gold Loan,4005106,7.44,28986,Active,1
L02915,C00997,Business Loan,684757,11.83,11007,Closed,0
L02916,C01070,Business Loan,2086234,10.8,41283,Closed,0
L02917,C01576,Car Loan,1651778,8.94,24836,Closed,0
L02918,C01424,Gold Loan,702607,7.94,39613,Closed,0
L02919,C00114,Personal Loan,4305207,8.84,7069,Closed,0
L02920,C01132,Business Loan,3941633,12.48,19492,Active,1
L02921,C01163,Personal Loan,1005790,10.83,33235,Active,1
L02922,C00266,Personal Loan,1661571,9.29,40158,Closed,0
L02923,C00107,Business Loan,3525394,13.75,15386,Active,1
L02924,C00625,Car Loan,266963,11.73,59297,Active,1
L02925,C01933,Business Loan,4613502,8.64,15882,Active,1
L02926,C00913,Gold Loan,4422562,10.41,46814,Active,1
L02927,C00669,Gold Loan,4448619,7.41,57568,Active,1
L02928,C01255,Gold Loan,4964370,13.54,42471,Closed,0
L02929,C01165,Gold Loan,4275998,7.47,36912,Active,1
L02930,C00663,Business Loan,2854182,7.47,25426,Closed,0
L02931,C01000,Car Loan,3433694,9.11,58420,Active,1
L02932,C00948,Personal Loan,488846,7.26,18706,Closed,0
L02933,C00601,Education Loan,370071,8.95,37337,Closed,0
L02934,C00123,Car Loan,1228858,10.71,44034,Active,1
L02935,C01984,Car Loan,4587179,13.28,42939,Active,1
L02936,C01237,Personal Loan,2495474,13.33,20701,Closed,0
L02937,C00865,Personal Loan,1690865,11.45,32840,Closed,0
L02938,C01582,Business Loan,4850610,13.18,36443,Active,1
L02939,C01905,Car Loan,3811458,12.49,10436,Active,1
L02940,C01721,Home Loan,1721139,13.93,31170,Active,1
L02941,C01877,Car Loan,959884,11.1,9428,Closed,0
L02942,C01219,Business Loan,3975397,7.15,24740,Closed,0
L02943,C01187,Gold Loan,3806456,8.52,4340,Active,1
L02944,C01499,Personal Loan,4143527,12.2,17946,Closed,0
L02945,C00341,Personal Loan,2714153,9.57,37100,Closed,0
L02946,C00148,Business Loan,127634,8.74,11412,Active,1
L02947,C00152,Home Loan,1899232,12.77,36216,Closed,0
L02948,C01263,Gold Loan,620542,10.88,31401,Active,1
L02949,C01804,Education Loan,171632,11.31,23218,Active,1
L02950,C01416,Business Loan,2749824,13.89,35500,Active,1
L02951,C01574,Car Loan,794255,13.47,39531,Closed,0
L02952,C01520,Business Loan,2196558,9.45,55122,Active,1
L02953,C01487,Education Loan,4802607,13.76,46322,Active,1
L02954,C01282,Home Loan,2980081,8.4,23259,Active,1
L02955,C00745,Personal Loan,2515431,10.48,21736,Active,1
L02956,C01838,Gold Loan,1829681,7.29,38371,Active,1
L02957,C01575,Home Loan,4002018,12.08,41212,Active,1
L02958,C00554,Car Loan,3456926,9.5,59943,Active,1
L02959,C01208,Gold Loan,271358,12.87,46741,Active,1
L02960,C00796,Education Loan,2570603,12.97,57991,Closed,0
L02961,C01732,Personal Loan,1938500,11.3,11639,Closed,0
L02962,C01490,Business Loan,4789916,7.55,39059,Active,1
L02963,C01339,Gold Loan,1579026,10.37,23796,Active,1
L02964,C01787,Personal Loan,3846434,8.64,59059,Active,1
L02965,C01497,Personal Loan,3519543,8.4,52934,Closed,0
L02966,C00229,Education Loan,974608,9.66,7146,Active,1
L02967,C01550,Business Loan,1639496,9.37,9797,Closed,0
L02968,C01039,Home Loan,294720,12.45,13051,Closed,0
L02969,C01319,Car Loan,154372,8.32,32730,Active,1
L02970,C00751,Car Loan,1542694,7.5,10633,Active,1
L02971,C01804,Gold Loan,2886130,10.31,54916,Closed,0
L02972,C00188,Car Loan,2246417,9.08,6962,Closed,0
L02973,C00938,Business Loan,4823059,10.41,38954,Closed,0
L02974,C00452,Home Loan,2910107,8.2,34802,Active,1
L02975,C00226,Home Loan,3961491,9.14,26003,Closed,0
L02976,C01920,Home Loan,3454445,9.59,57229,Active,1
L02977,C00020,Personal Loan,106786,7.18,38214,Closed,0
L02978,C01620,Car Loan,1414853,8.32,6306,Closed,0
L02979,C00279,Home Loan,2474711,8.12,21253,Closed,0
L02980,C01845,Home Loan,2244539,8.1,22406,Closed,0
L02981,C00100,Home Loan,1737525,9.82,12031,Closed,0
L02982,C00689,Home Loan,4752794,11.31,12226,Active,1
L02983,C01733,Home Loan,4478231,9.22,51595,Closed,0
L02984,C00662,Personal Loan,594408,13.16,17823,Active,1
L02985,C00785,Business Loan,2546550,8.94,27576,Closed,0
L02986,C00450,Home Loan,214545,7.88,10606,Active,1
L02987,C00056,Business Loan,4155182,10.05,25383,Active,1
L02988,C01291,Car Loan,4185100,7.8,49003,Closed,0
L02989,C01823,Business Loan,3601899,7.95,37137,Active,1
L02990,C00937,Business Loan,4889210,10.46,15578,Closed,0
L02991,C01140,Personal Loan,1512069,10.99,37055,Active,1
L02992,C01009,Car Loan,1229901,9.81,43933,Active,1
L02993,C00245,Education Loan,3004446,7.43,33545,Closed,0
L02994,C00714,Car Loan,3836933,12.92,5122,Active,1
L02995,C01321,Home Loan,3558090,13.19,55762,Active,1
L02996,C00733,Education Loan,1654562,9.99,23384,Active,1
L02997,C01372,Business Loan,3550572,10.92,10585,Active,1
L02998,C00054,Home Loan,1814123,10.96,59585,Active,1
L02999,C01438,Business Loan,3913897,12.1,46974,Closed,0
L03000,C00908,Education Loan,2891158,13.73,24774,Closed,0
